movieId,rating_count,percentage
154468,1,7e-05
154482,1,7e-05
154486,1,7e-05
154488,1,7e-05
154512,1,7e-05
154574,1,7e-05
154578,1,7e-05
154620,1,7e-05
154630,1,7e-05
154644,1,7e-05
154676,1,7e-05
154800,1,7e-05
154828,1,7e-05
154846,1,7e-05
154850,1,7e-05
154898,1,7e-05
154917,1,7e-05
154935,1,7e-05
154945,1,7e-05
154947,1,7e-05
154975,1,7e-05
154998,1,7e-05
155008,1,7e-05
155036,1,7e-05
155062,1,7e-05
155080,1,7e-05
155084,1,7e-05
155086,1,7e-05
155090,1,7e-05
155092,1,7e-05
155094,1,7e-05
155096,1,7e-05
155100,1,7e-05
155102,1,7e-05
155115,1,7e-05
155166,1,7e-05
155168,1,7e-05
155285,1,7e-05
155370,1,7e-05
155376,1,7e-05
155403,1,7e-05
155437,1,7e-05
155501,1,7e-05
155521,1,7e-05
155541,1,7e-05
155543,1,7e-05
155545,1,7e-05
155575,1,7e-05
155583,1,7e-05
155589,1,7e-05
155595,1,7e-05
155599,1,7e-05
155601,1,7e-05
155650,1,7e-05
155663,1,7e-05
155671,1,7e-05
155673,1,7e-05
155679,1,7e-05
155683,1,7e-05
155685,1,7e-05
155717,1,7e-05
155735,1,7e-05
155758,1,7e-05
155776,1,7e-05
155800,1,7e-05
155836,1,7e-05
155842,1,7e-05
155854,1,7e-05
155856,1,7e-05
155858,1,7e-05
155860,1,7e-05
155862,1,7e-05
155866,1,7e-05
155892,1,7e-05
155927,1,7e-05
155950,1,7e-05
155980,1,7e-05
156002,1,7e-05
156027,1,7e-05
156031,1,7e-05
156037,1,7e-05
156073,1,7e-05
156104,1,7e-05
156109,1,7e-05
156175,1,7e-05
156187,1,7e-05
156210,1,7e-05
156367,1,7e-05
156385,1,7e-05
156398,1,7e-05
156404,1,7e-05
156418,1,7e-05
156547,1,7e-05
156559,1,7e-05
156587,1,7e-05
156599,1,7e-05
156615,1,7e-05
156696,1,7e-05
156702,1,7e-05
156712,1,7e-05
156773,1,7e-05
156775,1,7e-05
156781,1,7e-05
156783,1,7e-05
156840,1,7e-05
156846,1,7e-05
156855,1,7e-05
156896,1,7e-05
156898,1,7e-05
156956,1,7e-05
156968,1,7e-05
157000,1,7e-05
157063,1,7e-05
157073,1,7e-05
157085,1,7e-05
157100,1,7e-05
157102,1,7e-05
157106,1,7e-05
157120,1,7e-05
157128,1,7e-05
157138,1,7e-05
157140,1,7e-05
157184,1,7e-05
157198,1,7e-05
157210,1,7e-05
157218,1,7e-05
157254,1,7e-05
157272,1,7e-05
157278,1,7e-05
157282,1,7e-05
157284,1,7e-05
157298,1,7e-05
157300,1,7e-05
157302,1,7e-05
157328,1,7e-05
157359,1,7e-05
157367,1,7e-05
157379,1,7e-05
157387,1,7e-05
157432,1,7e-05
157551,1,7e-05
157553,1,7e-05
157555,1,7e-05
157557,1,7e-05
157563,1,7e-05
157567,1,7e-05
157577,1,7e-05
157585,1,7e-05
157587,1,7e-05
157589,1,7e-05
157591,1,7e-05
157593,1,7e-05
157595,1,7e-05
157597,1,7e-05
157599,1,7e-05
157601,1,7e-05
157631,1,7e-05
157669,1,7e-05
157681,1,7e-05
157691,1,7e-05
157771,1,7e-05
157775,1,7e-05
157835,1,7e-05
157849,1,7e-05
157913,1,7e-05
157959,1,7e-05
157969,1,7e-05
157995,1,7e-05
158029,1,7e-05
158072,1,7e-05
158151,1,7e-05
158182,1,7e-05
158254,1,7e-05
158282,1,7e-05
158286,1,7e-05
158294,1,7e-05
158300,1,7e-05
158332,1,7e-05
158354,1,7e-05
158376,1,7e-05
158390,1,7e-05
158398,1,7e-05
158400,1,7e-05
158408,1,7e-05
158412,1,7e-05
158418,1,7e-05
158420,1,7e-05
158491,1,7e-05
158510,1,7e-05
158536,1,7e-05
158540,1,7e-05
158585,1,7e-05
158613,1,7e-05
158619,1,7e-05
158625,1,7e-05
158659,1,7e-05
158661,1,7e-05
158673,1,7e-05
158691,1,7e-05
158695,1,7e-05
158697,1,7e-05
158731,1,7e-05
158805,1,7e-05
158807,1,7e-05
158811,1,7e-05
158815,1,7e-05
158817,1,7e-05
158819,1,7e-05
158821,1,7e-05
158823,1,7e-05
158825,1,7e-05
158844,1,7e-05
158848,1,7e-05
158854,1,7e-05
158864,1,7e-05
158870,1,7e-05
158876,1,7e-05
158880,1,7e-05
158882,1,7e-05
158884,1,7e-05
158886,1,7e-05
158890,1,7e-05
158892,1,7e-05
158894,1,7e-05
158896,1,7e-05
158898,1,7e-05
158902,1,7e-05
158906,1,7e-05
158912,1,7e-05
158914,1,7e-05
158916,1,7e-05
158918,1,7e-05
158920,1,7e-05
158922,1,7e-05
158924,1,7e-05
158926,1,7e-05
158928,1,7e-05
158932,1,7e-05
158936,1,7e-05
158938,1,7e-05
158940,1,7e-05
158942,1,7e-05
158944,1,7e-05
158946,1,7e-05
158948,1,7e-05
158950,1,7e-05
158954,1,7e-05
158990,1,7e-05
159040,1,7e-05
159063,1,7e-05
159159,1,7e-05
159163,1,7e-05
159175,1,7e-05
159211,1,7e-05
159249,1,7e-05
159315,1,7e-05
159329,1,7e-05
159335,1,7e-05
159355,1,7e-05
159359,1,7e-05
159361,1,7e-05
159375,1,7e-05
159407,1,7e-05
159419,1,7e-05
159423,1,7e-05
159437,1,7e-05
159462,1,7e-05
159486,1,7e-05
159528,1,7e-05
159556,1,7e-05
159622,1,7e-05
159626,1,7e-05
159628,1,7e-05
159658,1,7e-05
159704,1,7e-05
159719,1,7e-05
159721,1,7e-05
159725,1,7e-05
159727,1,7e-05
159729,1,7e-05
159731,1,7e-05
159739,1,7e-05
159753,1,7e-05
159779,1,7e-05
159786,1,7e-05
159813,1,7e-05
159853,1,7e-05
159877,1,7e-05
159896,1,7e-05
159976,1,7e-05
159978,1,7e-05
159980,1,7e-05
159992,1,7e-05
160012,1,7e-05
160018,1,7e-05
160110,1,7e-05
160181,1,7e-05
160185,1,7e-05
160217,1,7e-05
160219,1,7e-05
160225,1,7e-05
160227,1,7e-05
160238,1,7e-05
160273,1,7e-05
160323,1,7e-05
160327,1,7e-05
160335,1,7e-05
160337,1,7e-05
160346,1,7e-05
160352,1,7e-05
160356,1,7e-05
160378,1,7e-05
160398,1,7e-05
160416,1,7e-05
160426,1,7e-05
160428,1,7e-05
160432,1,7e-05
160434,1,7e-05
160444,1,7e-05
160448,1,7e-05
160452,1,7e-05
160462,1,7e-05
160474,1,7e-05
160508,1,7e-05
160529,1,7e-05
160553,1,7e-05
160557,1,7e-05
160575,1,7e-05
160577,1,7e-05
160579,1,7e-05
160584,1,7e-05
160590,1,7e-05
160598,1,7e-05
160652,1,7e-05
160666,1,7e-05
160700,1,7e-05
160706,1,7e-05
160730,1,7e-05
160734,1,7e-05
160736,1,7e-05
160744,1,7e-05
160764,1,7e-05
160800,1,7e-05
160858,1,7e-05
160872,1,7e-05
160890,1,7e-05
160952,1,7e-05
160984,1,7e-05
161012,1,7e-05
161022,1,7e-05
161034,1,7e-05
161044,1,7e-05
161052,1,7e-05
161072,1,7e-05
161092,1,7e-05
161098,1,7e-05
161105,1,7e-05
161115,1,7e-05
161121,1,7e-05
161135,1,7e-05
161149,1,7e-05
161177,1,7e-05
161179,1,7e-05
161190,1,7e-05
161218,1,7e-05
161224,1,7e-05
161240,1,7e-05
161262,1,7e-05
161328,1,7e-05
161334,1,7e-05
161346,1,7e-05
161362,1,7e-05
161584,1,7e-05
161588,1,7e-05
161592,1,7e-05
161594,1,7e-05
161604,1,7e-05
161616,1,7e-05
161620,1,7e-05
161622,1,7e-05
161652,1,7e-05
161666,1,7e-05
161674,1,7e-05
161676,1,7e-05
161720,1,7e-05
161756,1,7e-05
161770,1,7e-05
161830,1,7e-05
161854,1,7e-05
161864,1,7e-05
161916,1,7e-05
161934,1,7e-05
161936,1,7e-05
161958,1,7e-05
161962,1,7e-05
162158,1,7e-05
162172,1,7e-05
162202,1,7e-05
162210,1,7e-05
162244,1,7e-05
162250,1,7e-05
162252,1,7e-05
162268,1,7e-05
162272,1,7e-05
162290,1,7e-05
162302,1,7e-05
162334,1,7e-05
162354,1,7e-05
162416,1,7e-05
162434,1,7e-05
162442,1,7e-05
162464,1,7e-05
162536,1,7e-05
162540,1,7e-05
162546,1,7e-05
162572,1,7e-05
162576,1,7e-05
162584,1,7e-05
162586,1,7e-05
162624,1,7e-05
162652,1,7e-05
162660,1,7e-05
162664,1,7e-05
162666,1,7e-05
162744,1,7e-05
162814,1,7e-05
162844,1,7e-05
162876,1,7e-05
162946,1,7e-05
163000,1,7e-05
163018,1,7e-05
163026,1,7e-05
163032,1,7e-05
163034,1,7e-05
163066,1,7e-05
163076,1,7e-05
163122,1,7e-05
163208,1,7e-05
163242,1,7e-05
163294,1,7e-05
163392,1,7e-05
163438,1,7e-05
163460,1,7e-05
163462,1,7e-05
163466,1,7e-05
163470,1,7e-05
163494,1,7e-05
163506,1,7e-05
163527,1,7e-05
163529,1,7e-05
163545,1,7e-05
163547,1,7e-05
163563,1,7e-05
163576,1,7e-05
163617,1,7e-05
163641,1,7e-05
163671,1,7e-05
163693,1,7e-05
163695,1,7e-05
163719,1,7e-05
163763,1,7e-05
163783,1,7e-05
163881,1,7e-05
163909,1,7e-05
163939,1,7e-05
163951,1,7e-05
163953,1,7e-05
163955,1,7e-05
163977,1,7e-05
164001,1,7e-05
164017,1,7e-05
164027,1,7e-05
164039,1,7e-05
164101,1,7e-05
164169,1,7e-05
164185,1,7e-05
164218,1,7e-05
164222,1,7e-05
164238,1,7e-05
164288,1,7e-05
164300,1,7e-05
164369,1,7e-05
164371,1,7e-05
164375,1,7e-05
164395,1,7e-05
164399,1,7e-05
164449,1,7e-05
164501,1,7e-05
164503,1,7e-05
164513,1,7e-05
164576,1,7e-05
164590,1,7e-05
164612,1,7e-05
164622,1,7e-05
164635,1,7e-05
164639,1,7e-05
164643,1,7e-05
164659,1,7e-05
164677,1,7e-05
164679,1,7e-05
164681,1,7e-05
164707,1,7e-05
164709,1,7e-05
164727,1,7e-05
164731,1,7e-05
164739,1,7e-05
164767,1,7e-05
164773,1,7e-05
164801,1,7e-05
164823,1,7e-05
164853,1,7e-05
164855,1,7e-05
164863,1,7e-05
164901,1,7e-05
164903,1,7e-05
164935,1,7e-05
164941,1,7e-05
164945,1,7e-05
164957,1,7e-05
164959,1,7e-05
164975,1,7e-05
164983,1,7e-05
165003,1,7e-05
165059,1,7e-05
165095,1,7e-05
165123,1,7e-05
165127,1,7e-05
165151,1,7e-05
165167,1,7e-05
165171,1,7e-05
165185,1,7e-05
165217,1,7e-05
165223,1,7e-05
165235,1,7e-05
165287,1,7e-05
165313,1,7e-05
165327,1,7e-05
165329,1,7e-05
165349,1,7e-05
165365,1,7e-05
165413,1,7e-05
165441,1,7e-05
165487,1,7e-05
165493,1,7e-05
165505,1,7e-05
165529,1,7e-05
165531,1,7e-05
165537,1,7e-05
165545,1,7e-05
165555,1,7e-05
165569,1,7e-05
165651,1,7e-05
165729,1,7e-05
165735,1,7e-05
165801,1,7e-05
165825,1,7e-05
165837,1,7e-05
165859,1,7e-05
165869,1,7e-05
165877,1,7e-05
165885,1,7e-05
165891,1,7e-05
165901,1,7e-05
165933,1,7e-05
165951,1,7e-05
165963,1,7e-05
165981,1,7e-05
165985,1,7e-05
166013,1,7e-05
166015,1,7e-05
166020,1,7e-05
166022,1,7e-05
166030,1,7e-05
166034,1,7e-05
166052,1,7e-05
166074,1,7e-05
166126,1,7e-05
166140,1,7e-05
166163,1,7e-05
166167,1,7e-05
166169,1,7e-05
166181,1,7e-05
166195,1,7e-05
166213,1,7e-05
166217,1,7e-05
166233,1,7e-05
166235,1,7e-05
166245,1,7e-05
166267,1,7e-05
166273,1,7e-05
166281,1,7e-05
166318,1,7e-05
166373,1,7e-05
166379,1,7e-05
166401,1,7e-05
166419,1,7e-05
166445,1,7e-05
166455,1,7e-05
166465,1,7e-05
166478,1,7e-05
166482,1,7e-05
166494,1,7e-05
166498,1,7e-05
166518,1,7e-05
166540,1,7e-05
166544,1,7e-05
166572,1,7e-05
166589,1,7e-05
166609,1,7e-05
166615,1,7e-05
166657,1,7e-05
166677,1,7e-05
166703,1,7e-05
166711,1,7e-05
166790,1,7e-05
166842,1,7e-05
166878,1,7e-05
166894,1,7e-05
166920,1,7e-05
166930,1,7e-05
166934,1,7e-05
166940,1,7e-05
166948,1,7e-05
166952,1,7e-05
166974,1,7e-05
166988,1,7e-05
166998,1,7e-05
167040,1,7e-05
167042,1,7e-05
167048,1,7e-05
167052,1,7e-05
167054,1,7e-05
167112,1,7e-05
167118,1,7e-05
167126,1,7e-05
167136,1,7e-05
167152,1,7e-05
167172,1,7e-05
167178,1,7e-05
167186,1,7e-05
167198,1,7e-05
167202,1,7e-05
167350,1,7e-05
167352,1,7e-05
167354,1,7e-05
167366,1,7e-05
167412,1,7e-05
167424,1,7e-05
167426,1,7e-05
167440,1,7e-05
167448,1,7e-05
167598,1,7e-05
167618,1,7e-05
167630,1,7e-05
167644,1,7e-05
167654,1,7e-05
167682,1,7e-05
167686,1,7e-05
167688,1,7e-05
167700,1,7e-05
167710,1,7e-05
167732,1,7e-05
167744,1,7e-05
167756,1,7e-05
167764,1,7e-05
167800,1,7e-05
167802,1,7e-05
167818,1,7e-05
167822,1,7e-05
167840,1,7e-05
167850,1,7e-05
167852,1,7e-05
167854,1,7e-05
167860,1,7e-05
167904,1,7e-05
167926,1,7e-05
167930,1,7e-05
167942,1,7e-05
167980,1,7e-05
167984,1,7e-05
167988,1,7e-05
167990,1,7e-05
167994,1,7e-05
168006,1,7e-05
168040,1,7e-05
168058,1,7e-05
168080,1,7e-05
168090,1,7e-05
168092,1,7e-05
168124,1,7e-05
168126,1,7e-05
168128,1,7e-05
168130,1,7e-05
168156,1,7e-05
168168,1,7e-05
168202,1,7e-05
168208,1,7e-05
168226,1,7e-05
168240,1,7e-05
168298,1,7e-05
168302,1,7e-05
168310,1,7e-05
168312,1,7e-05
168426,1,7e-05
168430,1,7e-05
168468,1,7e-05
168470,1,7e-05
168476,1,7e-05
168478,1,7e-05
168488,1,7e-05
168494,1,7e-05
168502,1,7e-05
168528,1,7e-05
168540,1,7e-05
168550,1,7e-05
168556,1,7e-05
168586,1,7e-05
168614,1,7e-05
168618,1,7e-05
168626,1,7e-05
168634,1,7e-05
168654,1,7e-05
168660,1,7e-05
168664,1,7e-05
168668,1,7e-05
168672,1,7e-05
168674,1,7e-05
168676,1,7e-05
168678,1,7e-05
168680,1,7e-05
168682,1,7e-05
168684,1,7e-05
168686,1,7e-05
168688,1,7e-05
168690,1,7e-05
168692,1,7e-05
168694,1,7e-05
168696,1,7e-05
168698,1,7e-05
168700,1,7e-05
168704,1,7e-05
168708,1,7e-05
168740,1,7e-05
168750,1,7e-05
168752,1,7e-05
168778,1,7e-05
168780,1,7e-05
168824,1,7e-05
168846,1,7e-05
168860,1,7e-05
168864,1,7e-05
168870,1,7e-05
168904,1,7e-05
168936,1,7e-05
168942,1,7e-05
168956,1,7e-05
168972,1,7e-05
169008,1,7e-05
169022,1,7e-05
169030,1,7e-05
169136,1,7e-05
169170,1,7e-05
169176,1,7e-05
169178,1,7e-05
169180,1,7e-05
169186,1,7e-05
169190,1,7e-05
169192,1,7e-05
169216,1,7e-05
169256,1,7e-05
169258,1,7e-05
169264,1,7e-05
169268,1,7e-05
169278,1,7e-05
169282,1,7e-05
169290,1,7e-05
169292,1,7e-05
169296,1,7e-05
169298,1,7e-05
169300,1,7e-05
169416,1,7e-05
169464,1,7e-05
169478,1,7e-05
169480,1,7e-05
169506,1,7e-05
169550,1,7e-05
169618,1,7e-05
169658,1,7e-05
169666,1,7e-05
169668,1,7e-05
169678,1,7e-05
169688,1,7e-05
169694,1,7e-05
169714,1,7e-05
169762,1,7e-05
169768,1,7e-05
169782,1,7e-05
169800,1,7e-05
169814,1,7e-05
169828,1,7e-05
169842,1,7e-05
169850,1,7e-05
169854,1,7e-05
169868,1,7e-05
169874,1,7e-05
169882,1,7e-05
169888,1,7e-05
169894,1,7e-05
169904,1,7e-05
169948,1,7e-05
169958,1,7e-05
169978,1,7e-05
170000,1,7e-05
170062,1,7e-05
170125,1,7e-05
170127,1,7e-05
170229,1,7e-05
170231,1,7e-05
170235,1,7e-05
170241,1,7e-05
170263,1,7e-05
170265,1,7e-05
170281,1,7e-05
170289,1,7e-05
170293,1,7e-05
170303,1,7e-05
170349,1,7e-05
170353,1,7e-05
170359,1,7e-05
170361,1,7e-05
170365,1,7e-05
170371,1,7e-05
170381,1,7e-05
170391,1,7e-05
170393,1,7e-05
170407,1,7e-05
170423,1,7e-05
170461,1,7e-05
170465,1,7e-05
170477,1,7e-05
170485,1,7e-05
170487,1,7e-05
170503,1,7e-05
170507,1,7e-05
170513,1,7e-05
170515,1,7e-05
170517,1,7e-05
170527,1,7e-05
170567,1,7e-05
170595,1,7e-05
170599,1,7e-05
170617,1,7e-05
170625,1,7e-05
170699,1,7e-05
170707,1,7e-05
170755,1,7e-05
170789,1,7e-05
170829,1,7e-05
170837,1,7e-05
170885,1,7e-05
170901,1,7e-05
170903,1,7e-05
170915,1,7e-05
170921,1,7e-05
170933,1,7e-05
170961,1,7e-05
170973,1,7e-05
171031,1,7e-05
171049,1,7e-05
171093,1,7e-05
171095,1,7e-05
171109,1,7e-05
171113,1,7e-05
171117,1,7e-05
171133,1,7e-05
171153,1,7e-05
171157,1,7e-05
171161,1,7e-05
171177,1,7e-05
171179,1,7e-05
171183,1,7e-05
171185,1,7e-05
171193,1,7e-05
171211,1,7e-05
171225,1,7e-05
171251,1,7e-05
171263,1,7e-05
171285,1,7e-05
171287,1,7e-05
171289,1,7e-05
171291,1,7e-05
171315,1,7e-05
171331,1,7e-05
171333,1,7e-05
171339,1,7e-05
171345,1,7e-05
171349,1,7e-05
171351,1,7e-05
171371,1,7e-05
171375,1,7e-05
171379,1,7e-05
171455,1,7e-05
171467,1,7e-05
171473,1,7e-05
171541,1,7e-05
171545,1,7e-05
171549,1,7e-05
171557,1,7e-05
171561,1,7e-05
171569,1,7e-05
171577,1,7e-05
171591,1,7e-05
171597,1,7e-05
171599,1,7e-05
171601,1,7e-05
171603,1,7e-05
171607,1,7e-05
171631,1,7e-05
171671,1,7e-05
171675,1,7e-05
171687,1,7e-05
171697,1,7e-05
171703,1,7e-05
171705,1,7e-05
171715,1,7e-05
171717,1,7e-05
171719,1,7e-05
171737,1,7e-05
171757,1,7e-05
171767,1,7e-05
171769,1,7e-05
171775,1,7e-05
171803,1,7e-05
171817,1,7e-05
171819,1,7e-05
171831,1,7e-05
171843,1,7e-05
171845,1,7e-05
171875,1,7e-05
171879,1,7e-05
171887,1,7e-05
171891,1,7e-05
171899,1,7e-05
171937,1,7e-05
171955,1,7e-05
171957,1,7e-05
171977,1,7e-05
171985,1,7e-05
172003,1,7e-05
172005,1,7e-05
172011,1,7e-05
172023,1,7e-05
172033,1,7e-05
172041,1,7e-05
172053,1,7e-05
172059,1,7e-05
172065,1,7e-05
172067,1,7e-05
172091,1,7e-05
172097,1,7e-05
172099,1,7e-05
172131,1,7e-05
172229,1,7e-05
172231,1,7e-05
172251,1,7e-05
172273,1,7e-05
172321,1,7e-05
172335,1,7e-05
172343,1,7e-05
172365,1,7e-05
172387,1,7e-05
172389,1,7e-05
172391,1,7e-05
172415,1,7e-05
172433,1,7e-05
172435,1,7e-05
172439,1,7e-05
172445,1,7e-05
172481,1,7e-05
172485,1,7e-05
172495,1,7e-05
172511,1,7e-05
172513,1,7e-05
172517,1,7e-05
172519,1,7e-05
172525,1,7e-05
172531,1,7e-05
172533,1,7e-05
172539,1,7e-05
172541,1,7e-05
172543,1,7e-05
172545,1,7e-05
172549,1,7e-05
172551,1,7e-05
172553,1,7e-05
172555,1,7e-05
172557,1,7e-05
172559,1,7e-05
172561,1,7e-05
172563,1,7e-05
172565,1,7e-05
172663,1,7e-05
172665,1,7e-05
172685,1,7e-05
172693,1,7e-05
172709,1,7e-05
172717,1,7e-05
172723,1,7e-05
172727,1,7e-05
172747,1,7e-05
172753,1,7e-05
172767,1,7e-05
172785,1,7e-05
172789,1,7e-05
172801,1,7e-05
172809,1,7e-05
172819,1,7e-05
172825,1,7e-05
172829,1,7e-05
172849,1,7e-05
172859,1,7e-05
172871,1,7e-05
172893,1,7e-05
172897,1,7e-05
172903,1,7e-05
172927,1,7e-05
172961,1,7e-05
173001,1,7e-05
173011,1,7e-05
173079,1,7e-05
173081,1,7e-05
173091,1,7e-05
173093,1,7e-05
173099,1,7e-05
173105,1,7e-05
173107,1,7e-05
173109,1,7e-05
173113,1,7e-05
173115,1,7e-05
173121,1,7e-05
173151,1,7e-05
173153,1,7e-05
173155,1,7e-05
173165,1,7e-05
173173,1,7e-05
173195,1,7e-05
173229,1,7e-05
173231,1,7e-05
173251,1,7e-05
173255,1,7e-05
173309,1,7e-05
173311,1,7e-05
173331,1,7e-05
173349,1,7e-05
173365,1,7e-05
173367,1,7e-05
173393,1,7e-05
173395,1,7e-05
173397,1,7e-05
173417,1,7e-05
173439,1,7e-05
173443,1,7e-05
173447,1,7e-05
173463,1,7e-05
173469,1,7e-05
173477,1,7e-05
173507,1,7e-05
173515,1,7e-05
173517,1,7e-05
173519,1,7e-05
173521,1,7e-05
173525,1,7e-05
173527,1,7e-05
173529,1,7e-05
173531,1,7e-05
173537,1,7e-05
173539,1,7e-05
173541,1,7e-05
173543,1,7e-05
173547,1,7e-05
173549,1,7e-05
173551,1,7e-05
173555,1,7e-05
173557,1,7e-05
173559,1,7e-05
173561,1,7e-05
173563,1,7e-05
173565,1,7e-05
173567,1,7e-05
173569,1,7e-05
173571,1,7e-05
173573,1,7e-05
173575,1,7e-05
173577,1,7e-05
173579,1,7e-05
173581,1,7e-05
173583,1,7e-05
173585,1,7e-05
173589,1,7e-05
173593,1,7e-05
173595,1,7e-05
173597,1,7e-05
173599,1,7e-05
173601,1,7e-05
173603,1,7e-05
173607,1,7e-05
173609,1,7e-05
173611,1,7e-05
173613,1,7e-05
173615,1,7e-05
173617,1,7e-05
173619,1,7e-05
173623,1,7e-05
173625,1,7e-05
173629,1,7e-05
173633,1,7e-05
173641,1,7e-05
173643,1,7e-05
173647,1,7e-05
173649,1,7e-05
173653,1,7e-05
173655,1,7e-05
173657,1,7e-05
173659,1,7e-05
173661,1,7e-05
173663,1,7e-05
173671,1,7e-05
173675,1,7e-05
173679,1,7e-05
173683,1,7e-05
173689,1,7e-05
173691,1,7e-05
173693,1,7e-05
173695,1,7e-05
173697,1,7e-05
173699,1,7e-05
173701,1,7e-05
173703,1,7e-05
173713,1,7e-05
173733,1,7e-05
173735,1,7e-05
173737,1,7e-05
173739,1,7e-05
173743,1,7e-05
173745,1,7e-05
173747,1,7e-05
173749,1,7e-05
173751,1,7e-05
173773,1,7e-05
173783,1,7e-05
173789,1,7e-05
173799,1,7e-05
173803,1,7e-05
173807,1,7e-05
173811,1,7e-05
173815,1,7e-05
173819,1,7e-05
173839,1,7e-05
173845,1,7e-05
173847,1,7e-05
173859,1,7e-05
173891,1,7e-05
173897,1,7e-05
173917,1,7e-05
173923,1,7e-05
173935,1,7e-05
173937,1,7e-05
173955,1,7e-05
173963,1,7e-05
173973,1,7e-05
173979,1,7e-05
174031,1,7e-05
174045,1,7e-05
174359,1,7e-05
174365,1,7e-05
174373,1,7e-05
174411,1,7e-05
174413,1,7e-05
174425,1,7e-05
174439,1,7e-05
174445,1,7e-05
174447,1,7e-05
174449,1,7e-05
174465,1,7e-05
174473,1,7e-05
174481,1,7e-05
174499,1,7e-05
174501,1,7e-05
174531,1,7e-05
174533,1,7e-05
174549,1,7e-05
174571,1,7e-05
174575,1,7e-05
174593,1,7e-05
174597,1,7e-05
174599,1,7e-05
174603,1,7e-05
174605,1,7e-05
174611,1,7e-05
174613,1,7e-05
174615,1,7e-05
174617,1,7e-05
174619,1,7e-05
174665,1,7e-05
174669,1,7e-05
174675,1,7e-05
174677,1,7e-05
174693,1,7e-05
174697,1,7e-05
174703,1,7e-05
174705,1,7e-05
174719,1,7e-05
174753,1,7e-05
174793,1,7e-05
174801,1,7e-05
174807,1,7e-05
174819,1,7e-05
174841,1,7e-05
174873,1,7e-05
174901,1,7e-05
174905,1,7e-05
174929,1,7e-05
174933,1,7e-05
174959,1,7e-05
175023,1,7e-05
175063,1,7e-05
175143,1,7e-05
175155,1,7e-05
175169,1,7e-05
175195,1,7e-05
175211,1,7e-05
175229,1,7e-05
175231,1,7e-05
175247,1,7e-05
175263,1,7e-05
175291,1,7e-05
175315,1,7e-05
175317,1,7e-05
175337,1,7e-05
175355,1,7e-05
175361,1,7e-05
175367,1,7e-05
175387,1,7e-05
175407,1,7e-05
175409,1,7e-05
175411,1,7e-05
175431,1,7e-05
175473,1,7e-05
175487,1,7e-05
175505,1,7e-05
175507,1,7e-05
175531,1,7e-05
175571,1,7e-05
175603,1,7e-05
175611,1,7e-05
175633,1,7e-05
175643,1,7e-05
175693,1,7e-05
175695,1,7e-05
175697,1,7e-05
175723,1,7e-05
175741,1,7e-05
175747,1,7e-05
175753,1,7e-05
175755,1,7e-05
175757,1,7e-05
175759,1,7e-05
175761,1,7e-05
175763,1,7e-05
175779,1,7e-05
175791,1,7e-05
175797,1,7e-05
175807,1,7e-05
175823,1,7e-05
175827,1,7e-05
175829,1,7e-05
175835,1,7e-05
175869,1,7e-05
175947,1,7e-05
176013,1,7e-05
176031,1,7e-05
176035,1,7e-05
176063,1,7e-05
176073,1,7e-05
176077,1,7e-05
176085,1,7e-05
176087,1,7e-05
176089,1,7e-05
176091,1,7e-05
176093,1,7e-05
176143,1,7e-05
176151,1,7e-05
176183,1,7e-05
176185,1,7e-05
176195,1,7e-05
176201,1,7e-05
176251,1,7e-05
176271,1,7e-05
176273,1,7e-05
176289,1,7e-05
176337,1,7e-05
176339,1,7e-05
176347,1,7e-05
176351,1,7e-05
176365,1,7e-05
176383,1,7e-05
176397,1,7e-05
176457,1,7e-05
176459,1,7e-05
176499,1,7e-05
176505,1,7e-05
176533,1,7e-05
176579,1,7e-05
176617,1,7e-05
176621,1,7e-05
176625,1,7e-05
176697,1,7e-05
176707,1,7e-05
176753,1,7e-05
176759,1,7e-05
176773,1,7e-05
176775,1,7e-05
176777,1,7e-05
176779,1,7e-05
176795,1,7e-05
176797,1,7e-05
176847,1,7e-05
176855,1,7e-05
176857,1,7e-05
176889,1,7e-05
176903,1,7e-05
176905,1,7e-05
176923,1,7e-05
176927,1,7e-05
176931,1,7e-05
176943,1,7e-05
176949,1,7e-05
176953,1,7e-05
176965,1,7e-05
176975,1,7e-05
176989,1,7e-05
176997,1,7e-05
176999,1,7e-05
177001,1,7e-05
177029,1,7e-05
177039,1,7e-05
177043,1,7e-05
177045,1,7e-05
177067,1,7e-05
177069,1,7e-05
177071,1,7e-05
177089,1,7e-05
177103,1,7e-05
177115,1,7e-05
177137,1,7e-05
177139,1,7e-05
177141,1,7e-05
177161,1,7e-05
177163,1,7e-05
177173,1,7e-05
177211,1,7e-05
177213,1,7e-05
177251,1,7e-05
177257,1,7e-05
177259,1,7e-05
177325,1,7e-05
177331,1,7e-05
177353,1,7e-05
177357,1,7e-05
177359,1,7e-05
177365,1,7e-05
177373,1,7e-05
177439,1,7e-05
177471,1,7e-05
177473,1,7e-05
177491,1,7e-05
177495,1,7e-05
177503,1,7e-05
177511,1,7e-05
177513,1,7e-05
177545,1,7e-05
177547,1,7e-05
177549,1,7e-05
177561,1,7e-05
177565,1,7e-05
177567,1,7e-05
177573,1,7e-05
177587,1,7e-05
177589,1,7e-05
177597,1,7e-05
177599,1,7e-05
177617,1,7e-05
177627,1,7e-05
177629,1,7e-05
177647,1,7e-05
177649,1,7e-05
177653,1,7e-05
177699,1,7e-05
